Year|Month|DayofMonth|DayOfWeek|DepTime|CRSDepTime|ArrTime|CRSArrTime|UniqueCarrier|FlightNum|TailNum|ActualElapsedTime|CRSElapsedTime|AirTime|ArrDelay|DepDelay|Origin|Dest|Distance|TaxiIn|TaxiOut|Cancelled|CancellationCode|Diverted|CarrierDelay|WeatherDelay|NASDelay|SecurityDelay|LateAircraftDelay
2008|10|18|6|1350|1350|1508|1507|OO|2804|N496CA|78|77|58|1|0|MKE|MSP|297|8|12|0||0|NA|NA|NA|NA|NA
2008|12|18|4|NA|2100|NA|2217|XE|1220||NA|77|NA|NA|NA|DCA|EWR|199|NA|NA|1|B|0|NA|NA|NA|NA|NA
2008|6|28|6|1514|1515|2204|2217|US|1584|N118US|230|242|211|-13|-1|PHX|PIT|1813|4|15|0||0|NA|NA|NA|NA|NA
2008|6|30|1|NA|620|NA|815|XE|2788||NA|115|NA|NA|NA|CVG|EWR|569|NA|NA|1|C|0|NA|NA|NA|NA|NA
2008|5|1|4|NA|1615|NA|1630|MQ|4196||NA|75|NA|NA|NA|DAY|ORD|240|NA|NA|1|A|0|NA|NA|NA|NA|NA
2008|8|13|3|833|840|914|930|OO|5406|N566SW|41|50|29|-16|-7|SAN|LAX|109|6|6|0||0|NA|NA|NA|NA|NA
2008|7|9|3|853|855|1030|1015|MQ|4078|N520DC|97|80|67|15|-2|ORD|BNA|409|4|26|0||0|0|0|15|0|0
2008|1|22|2|1556|1540|1655|1640|AA|2281|N3BHAA|119|120|96|15|16|DFW|DEN|641|7|16|0||0|15|0|0|0|0
2008|10|21|2|538|547|939|930|B6|728|N561JB|241|223|211|9|-9|BQN|JFK|1576|14|16|0||0|NA|NA|NA|NA|NA
2008|2|20|3|1527|1530|1725|1729|OO|5944|N963SW|118|119|95|-4|-3|ORD|FAR|557|5|18|0||0|NA|NA|NA|NA|NA
2008|3|5|3|1045|1050|1158|1215|UA|1173|N918UA|73|85|58|-17|-5|LAX|SFO|337|5|10|0||0|NA|NA|NA|NA|NA
2008|2|29|5|1607|1550|1617|1615|WN|1676|N200WN|70|85|59|2|17|AMA|DEN|358|5|6|0||0|NA|NA|NA|NA|NA
2008|1|7|1|2117|2115|2206|2159|OO|3865|N416SW|109|104|89|7|2|SLC|RDM|526|3|17|0||0|NA|NA|NA|NA|NA
2008|8|2|6|1808|1810|1931|1935|WN|3873|N670SW|83|85|72|-4|-2|SMF|SAN|480|3|8|0||0|NA|NA|NA|NA|NA
2008|4|13|7|1130|1140|1343|1330|XE|2089|N16911|193|170|172|13|-10|GSO|IAH|986|7|14|0||0|NA|NA|NA|NA|NA
2008|10|28|2|814|810|905|905|WN|282|N703SW|51|55|38|0|4|BWI|PIT|210|5|8|0||0|NA|NA|NA|NA|NA
2008|12|21|7|846|850|1600|1604|DL|116|N1402A|254|254|218|-4|-4|LAX|ATL|1946|12|24|0||0|NA|NA|NA|NA|NA
2008|11|21|5|1928|1845|2125|2050|WN|539|N412WN|57|65|43|35|43|MDW|DTW|229|6|8|0||0|9|0|0|0|26
2008|6|1|7|852|900|1213|1157|AS|9|N594AS|381|357|360|16|-8|MCO|SEA|2553|6|15|0||0|0|0|16|0|0
2008|5|25|7|1800|1805|1955|2019|US|1276|N530AU|115|134|86|-24|-5|PHL|IND|587|16|13|0||0|NA|NA|NA|NA|NA
2008|2|23|6|945|945|1226|1219|UA|589|N941UA|161|154|121|7|0|ORD|DFW|802|7|33|0||0|NA|NA|NA|NA|NA
2008|6|26|4|2226|2230|101|105|NW|848|N520US|95|95|66|-4|-4|MSP|DTW|528|11|18|0||0|NA|NA|NA|NA|NA
2008|2|18|1|1820|1800|1955|1952|US|1529|N162UW|215|232|194|3|20|CLT|DEN|1337|5|16|0||0|NA|NA|NA|NA|NA
2008|10|7|2|2143|2148|2247|2302|US|117|N622AW|64|74|45|-15|-5|LAS|PHX|256|4|15|0||0|NA|NA|NA|NA|NA
2008|10|3|5|645|645|809|805|WN|1935|N501SW|84|80|68|4|0|MSY|DAL|437|3|13|0||0|NA|NA|NA|NA|NA
2008|10|29|3|2055|2055|2215|2218|OH|6414|N408CA|140|143|115|-3|0|CVG|OKC|756|5|20|0||0|NA|NA|NA|NA|NA
2008|8|7|4|1836|1840|1955|2010|AA|1438|N593AA|79|90|60|-15|-4|ORD|BNA|409|3|16|0||0|NA|NA|NA|NA|NA
2008|4|28|1|950|955|1103|1115|9E|3737|83909E|73|80|41|-12|-5|IND|DTW|231|16|16|0||0|NA|NA|NA|NA|NA
2008|11|12|3|1807|1815|2144|2142|UA|447|N810UA|397|387|350|2|-8|PHL|SFO|2521|6|41|0||0|NA|NA|NA|NA|NA
2008|7|1|2|1442|1425|1620|1614|US|1182|N190UW|98|109|73|6|17|CLT|LGA|544|10|15|0||0|NA|NA|NA|NA|NA
2008|11|11|2|1650|1655|1822|1833|OO|4493|N433SW|92|98|76|-11|-5|COS|SLC|410|4|12|0||0|NA|NA|NA|NA|NA
2008|3|30|7|1104|1040|1640|1619|F9|510|N943FR|216|219|187|21|24|DEN|LGA|1619|12|17|0||0|21|0|0|0|0
2008|9|25|4|600|610|745|802|OH|6405|N691CA|105|112|80|-17|-10|PHL|CVG|507|6|19|0||0|NA|NA|NA|NA|NA
2008|9|4|4|1609|1615|2306|2330|WN|630|N916WN|237|255|224|-24|-6|LAS|BUF|1987|3|10|0||0|NA|NA|NA|NA|NA
2008|8|6|3|1047|1053|1216|1228|OO|3752|N864AS|89|95|63|-12|-6|SLC|MSO|436|5|21|0||0|NA|NA|NA|NA|NA
2008|12|23|2|NA|1747|NA|1935|OO|5944|N960SW|NA|108|NA|NA|NA|FAR|ORD|557|NA|NA|1|C|0|NA|NA|NA|NA|NA
2008|5|10|6|1258|1300|1541|1505|AA|1097|N4XBAA|223|185|188|36|-2|IAD|DFW|1172|12|23|0||0|0|0|36|0|0
2008|2|15|5|1123|1125|1216|1228|DL|795|N638DL|113|123|91|-12|-2|SLC|PDX|630|4|18|0||0|NA|NA|NA|NA|NA
2008|12|2|2|950|940|1145|1130|MQ|3841|N816MQ|115|110|95|15|10|DFW|DSM|624|3|17|0||0|10|0|5|0|0
2008|11|17|1|1210|1210|1331|1335|AA|1571|N590AA|81|85|64|-4|0|ORD|MSP|334|4|13|0||0|NA|NA|NA|NA|NA
2008|11|21|5|1633|1635|1723|1736|OO|4472|N423SW|50|61|32|-13|-2|SLC|IDA|188|5|13|0||0|NA|NA|NA|NA|NA
2008|6|10|2|NA|2135|NA|2257|OH|5334||NA|82|NA|NA|NA|ATL|LEX|303|NA|NA|1|B|0|NA|NA|NA|NA|NA
2008|6|28|6|1041|1045|1153|1156|CO|1413|N61304|72|71|59|-3|-4|MFE|IAH|316|5|8|0||0|NA|NA|NA|NA|NA
2008|7|6|7|600|605|729|738|9E|5849|89089E|89|93|58|-9|-5|ROA|DTW|382|14|17|0||0|NA|NA|NA|NA|NA
2008|3|20|4|1645|1545|41|2356|CO|649|N27213|296|311|273|45|60|SFO|EWR|2565|11|12|0||0|0|21|0|0|24
2008|11|15|6|2316|2215|14|2338|B6|608|N197JB|58|83|41|36|61|JFK|PWM|274|4|13|0||0|21|0|0|0|15
2008|10|16|4|1353|1401|1503|1521|OO|5573|N292SW|70|80|57|-18|-8|SBA|SFO|262|4|9|0||0|NA|NA|NA|NA|NA
2008|11|7|5|619|625|753|747|EV|5079|N851AS|94|82|66|6|-6|LYH|ATL|389|6|22|0||0|NA|NA|NA|NA|NA
2008|7|24|4|1956|1955|2308|2320|WN|3329|N612SW|132|145|117|-12|1|MCI|BWI|967|3|12|0||0|NA|NA|NA|NA|NA
2008|8|16|6|620|630|810|755|OH|5188|N675BR|110|85|79|15|-10|LEX|DCA|414|15|16|0||0|0|0|15|0|0
2008|4|24|4|1053|1050|1156|1200|WN|2908|N447WN|63|70|54|-4|3|BWI|PVD|328|3|6|0||0|NA|NA|NA|NA|NA
2008|3|2|7|1053|1056|1157|1204|US|365|N834AW|124|128|109|-7|-3|PHX|SMF|647|6|9|0||0|NA|NA|NA|NA|NA
2008|10|30|4|1452|1500|1536|1542|HA|347|N483HA|44|42|31|-6|-8|KOA|HNL|163|6|7|0||0|NA|NA|NA|NA|NA
2008|6|5|4|1704|1704|1900|1906|YV|2655|N905FJ|116|122|88|-6|0|BDL|CLT|644|14|14|0||0|NA|NA|NA|NA|NA
2008|12|6|6|1056|1105|1430|1454|XE|2006|N11113|154|169|140|-24|-9|MCI|EWR|1092|7|7|0||0|NA|NA|NA|NA|NA
2008|7|6|7|2025|1950|2211|2147|B6|1224|N238JB|106|117|91|24|35|RDU|BOS|612|4|11|0||0|0|0|0|0|24
2008|5|30|5|1038|1040|1600|1625|WN|470|N258WN|202|225|190|-25|-2|RNO|MDW|1680|4|8|0||0|NA|NA|NA|NA|NA
2008|2|21|4|1106|1110|1248|1302|EV|4384|N908EV|102|112|72|-14|-4|ATL|CAK|528|2|28|0||0|NA|NA|NA|NA|NA
2008|2|8|5|1603|1558|1725|1721|FL|133|N176AT|82|83|62|4|5|ATL|TPA|406|5|15|0||0|NA|NA|NA|NA|NA
2008|12|23|2|2347|2105|320|19|UA|828|N537UA|153|134|94|181|162|ORD|BOS|867|9|50|0||0|0|28|19|0|134
2008|7|21|1|846|845|1011|1013|XE|2344|N14974|85|88|66|-2|1|CLE|GSP|450|3|16|0||0|NA|NA|NA|NA|NA
2008|6|3|2|1144|1047|1322|1206|UA|282|N376UA|98|79|77|76|57|BUR|SFO|326|5|16|0||0|0|0|76|0|0
2008|1|25|5|1422|1425|1545|1550|WN|1675|N467WN|83|85|68|-5|-3|SNA|SMF|404|5|10|0||0|NA|NA|NA|NA|NA
2008|8|18|1|1451|1440|1803|1803|DL|98|N928DL|192|203|140|0|11|MIA|JFK|1090|19|33|0||0|NA|NA|NA|NA|NA
2008|11|16|7|1610|1555|1849|1855|US|1417|N189UW|339|360|324|-6|15|PHL|LAX|2401|7|8|0||0|NA|NA|NA|NA|NA
2008|5|31|6|1211|1215|1553|1456|B6|48|N605JB|222|161|186|57|-4|MCO|JFK|944|23|13|0||0|0|0|57|0|0
2008|8|25|1|1107|1110|1254|1300|WN|210|N388SW|107|110|96|-6|-3|HOU|BNA|670|6|5|0||0|NA|NA|NA|NA|NA
2008|3|10|1|1941|2000|2058|2116|OO|6349|N917SW|77|76|58|-18|-19|BUR|SFO|326|5|14|0||0|NA|NA|NA|NA|NA
2008|8|18|1|1140|1149|1252|1320|YV|7239|N503MJ|132|151|116|-28|-9|JAX|ORD|865|7|9|0||0|NA|NA|NA|NA|NA
2008|2|20|3|1715|1617|2232|2202|US|321|N821AW|197|225|172|30|58|LAS|ORD|1515|7|18|0||0|0|0|0|0|30
2008|12|1|1|853|854|1035|1010|DL|1660|N909DL|162|136|120|25|-1|ATL|HOU|696|6|36|0||0|0|0|25|0|0
2008|5|22|4|1817|1755|2040|2015|AA|1307|N3AMAA|263|260|240|25|22|BNA|LAX|1797|10|13|0||0|5|0|3|0|17
2008|9|25|4|1005|1010|1056|1110|MQ|3370|N840AE|51|60|38|-14|-5|FSM|DFW|228|8|5|0||0|NA|NA|NA|NA|NA
2008|3|26|3|1637|1645|1739|1753|YV|7382|N446YV|62|68|43|-14|-8|EGE|DEN|121|10|9|0||0|NA|NA|NA|NA|NA
2008|2|11|1|2032|2035|2308|2315|WN|120|N786SW|96|100|81|-7|-3|BNA|MCO|616|6|9|0||0|NA|NA|NA|NA|NA
2008|1|11|5|817|828|1042|1040|NW|685|N359NB|205|192|141|2|-11|PHL|MSP|980|17|47|0||0|NA|NA|NA|NA|NA
2008|12|27|6|700|700|811|820|WN|1262|N433LV|71|80|49|-9|0|OAK|LAX|337|17|5|0||0|NA|NA|NA|NA|NA
2008|10|11|6|609|615|841|830|DL|1585|N930DL|152|135|111|11|-6|BUF|ATL|712|25|16|0||0|NA|NA|NA|NA|NA
2008|11|15|6|1012|1015|1204|1210|WN|3372|N442WN|172|175|150|-6|-3|FLL|HOU|957|3|19|0||0|NA|NA|NA|NA|NA
2008|6|6|5|1500|1506|1753|1808|FL|933|N603AT|113|122|88|-15|-6|MDW|ATL|590|7|18|0||0|NA|NA|NA|NA|NA
2008|4|22|2|1055|1050|1205|1203|CO|1853|N70330|70|73|59|2|5|MFE|IAH|316|3|8|0||0|NA|NA|NA|NA|NA
2008|4|1|2|1400|1345|1457|1450|WN|16|N306SW|57|65|48|7|15|LAS|SAN|258|1|8|0||0|NA|NA|NA|NA|NA
2008|4|8|2|2126|2025|2225|2125|AA|1640|N628AA|59|60|36|60|61|DFW|TUL|237|6|17|0||0|20|0|0|0|40
2008|5|25|7|1706|1705|2024|2033|9E|2981|87339E|138|148|108|-9|1|JAN|DTW|777|10|20|0||0|NA|NA|NA|NA|NA
2008|11|8|6|1529|1530|1558|1605|DL|735|N912DL|89|95|71|-7|-1|ATL|MSY|425|6|12|0||0|NA|NA|NA|NA|NA
2008|3|20|4|726|720|859|904|CO|495|N35260|213|224|189|-5|6|IAH|LAX|1379|5|19|0||0|NA|NA|NA|NA|NA
2008|1|10|4|1333|1335|1422|1440|9E|2979|80219E|49|65|23|-18|-2|DTW|CLE|95|6|20|0||0|NA|NA|NA|NA|NA
2008|7|2|3|1401|1409|1524|1535|DL|1869|N903DE|83|86|63|-11|-8|ATL|MLB|443|6|14|0||0|NA|NA|NA|NA|NA
2008|5|21|3|1926|1926|2011|2007|NW|1677|N945N|105|101|69|4|0|DTW|STL|440|8|28|0||0|NA|NA|NA|NA|NA
2008|1|7|1|944|950|1458|1520|AA|1104|N418AA|194|210|178|-22|-6|SNA|STL|1570|4|12|0||0|NA|NA|NA|NA|NA
2008|12|11|4|738|745|953|1010|MQ|4019|N624MQ|75|85|59|-17|-7|ORD|BUF|473|4|12|0||0|NA|NA|NA|NA|NA
2008|5|17|6|726|730|829|840|WN|1437|N748SW|63|70|51|-11|-4|FLL|JAX|318|5|7|0||0|NA|NA|NA|NA|NA
2008|7|25|5|947|945|1231|1235|WN|2702|N923WN|104|110|94|-4|2|MSY|FLL|673|4|6|0||0|NA|NA|NA|NA|NA
2008|2|11|1|1343|1330|1547|1600|WN|108|N449WN|244|270|231|-13|13|MDW|LAX|1750|5|8|0||0|NA|NA|NA|NA|NA
2008|2|29|5|812|815|932|940|WN|3071|N658SW|80|85|70|-8|-3|OAK|LAS|407|5|5|0||0|NA|NA|NA|NA|NA
2008|6|30|1|1758|1802|2028|2016|NW|1436|N313US|90|74|56|12|-4|MKE|DTW|238|9|25|0||0|NA|NA|NA|NA|NA
2008|3|6|4|1206|1210|1340|1403|NW|148|N320NB|214|233|196|-23|-4|MSP|SNA|1522|6|12|0||0|NA|NA|NA|NA|NA
2008|3|11|2|1152|1200|1352|1414|NW|385|N332NW|120|134|97|-22|-8|BOS|DTW|632|6|17|0||0|NA|NA|NA|NA|NA
2008|5|26|1|1837|1837|2322|2324|OO|6481|N710SK|165|167|146|-2|0|LAX|ICT|1203|6|13|0||0|NA|NA|NA|NA|NA
2008|8|26|2|1416|1415|2152|2130|WN|239|N494WN|276|255|238|22|1|PHX|BWI|1999|4|34|0||0|0|0|22|0|0
2008|6|21|6|803|800|1032|1045|DL|129|N699DL|329|345|295|-13|3|JFK|LAS|2248|7|27|0||0|NA|NA|NA|NA|NA
2008|11|5|3|1143|1147|1755|1800|UA|102|N588UA|252|253|219|-5|-4|SFO|ORD|1846|8|25|0||0|NA|NA|NA|NA|NA
2008|4|6|7|725|731|819|823|OO|5406|N223SW|54|52|32|-4|-6|LAX|SAN|109|5|17|0||0|NA|NA|NA|NA|NA
2008|12|25|4|807|810|1530|1525|HA|10|N592HA|323|315|299|5|-3|HNL|LAX|2556|5|19|0||0|NA|NA|NA|NA|NA
2008|6|11|3|2025|2029|2304|2302|UA|738|N573UA|99|93|84|2|-4|DEN|MCI|533|3|12|0||0|NA|NA|NA|NA|NA
2008|9|26|5|1304|1310|2100|2058|UA|862|N669UA|296|288|270|2|-6|LAX|IAD|2288|11|15|0||0|NA|NA|NA|NA|NA
2008|12|26|5|2207|2050|2334|2234|CO|757|N76288|267|284|251|60|77|CLE|LAS|1825|8|8|0||0|60|0|0|0|0
2008|4|25|5|2207|2055|127|10|AA|674|N283AA|140|135|111|77|72|DFW|TPA|929|2|27|0||0|46|0|5|0|26
2008|4|26|6|1200|1200|1310|1315|YV|2755|N928LR|70|75|48|-5|0|PHX|SAN|304|4|18|0||0|NA|NA|NA|NA|NA
2008|9|16|2|1415|1420|1807|1821|NW|632|N8925E|172|181|140|-14|-5|MEM|LGA|963|17|15|0||0|NA|NA|NA|NA|NA
2008|5|1|4|1010|954|1248|1235|OO|3910|N426SW|98|101|82|13|16|SMF|SLC|532|5|11|0||0|NA|NA|NA|NA|NA
2008|4|2|3|1930|1930|2057|2059|OH|5025|N587SW|87|89|67|-2|0|CVG|MDT|429|5|15|0||0|NA|NA|NA|NA|NA
2008|7|11|5|1745|1745|2000|2002|OH|5111|N653CA|135|137|113|-2|0|PVD|CVG|722|3|19|0||0|NA|NA|NA|NA|NA
2008|6|13|5|828|830|958|1003|OO|3633|N215SW|90|93|64|-5|-2|SLC|WYS|273|2|24|0||0|NA|NA|NA|NA|NA
2008|4|20|7|1954|1955|5|25|WN|154|N289CT|131|150|122|-20|-1|PHX|OMA|1037|2|7|0||0|NA|NA|NA|NA|NA
2008|3|18|2|1653|1653|2124|2117|OO|4068|N606SK|211|204|184|7|0|SLC|MSY|1428|3|24|0||0|NA|NA|NA|NA|NA
2008|7|25|5|1707|1715|1915|1914|US|408|N838AW|128|119|94|1|-8|SFO|PHX|651|16|18|0||0|NA|NA|NA|NA|NA
2008|3|15|6|1004|1002|1119|1114|XE|2687|N14947|75|72|55|5|2|IAH|LIT|374|8|12|0||0|NA|NA|NA|NA|NA
2008|4|24|4|1412|1410|1619|1640|WN|2995|N447WN|127|150|116|-21|2|BWI|FLL|925|4|7|0||0|NA|NA|NA|NA|NA
2008|7|8|2|1758|1800|1851|1900|WN|873|N257WN|53|60|40|-9|-2|ONT|LAS|197|5|8|0||0|NA|NA|NA|NA|NA
2008|1|3|4|1157|1159|1332|1329|NW|1138|N8978E|95|90|70|3|-2|DTW|BWI|408|6|19|0||0|NA|NA|NA|NA|NA
2008|7|6|7|2234|2135|36|2330|MQ|4721|N733KR|122|115|70|66|59|JFK|RDU|426|2|50|0||0|0|0|7|0|59
2008|8|16|6|1347|1350|1424|1430|9E|2934|85019E|37|40|16|-6|-3|DTW|FNT|56|5|16|0||0|NA|NA|NA|NA|NA
2008|6|22|7|2016|1945|2357|2300|AA|1918|N440AA|161|135|126|57|31|ORD|EWR|719|8|27|0||0|0|0|57|0|0
2008|7|1|2|1712|1730|2110|2114|OH|5164|N443CA|178|164|129|-4|-18|BHM|LGA|866|30|19|0||0|NA|NA|NA|NA|NA
2008|3|18|2|1824|1825|2102|2120|WN|1060|N468WN|158|175|146|-18|-1|PVD|MCO|1073|6|6|0||0|NA|NA|NA|NA|NA
2008|2|29|5|1719|1720|2014|2025|WN|970|N752SW|175|185|153|-11|-1|FLL|BUF|1166|4|18|0||0|NA|NA|NA|NA|NA
2008|4|24|4|1706|1715|1830|1845|MQ|3730|N673AE|84|90|66|-15|-9|JAN|DFW|408|9|9|0||0|NA|NA|NA|NA|NA
2008|2|20|3|741|745|857|902|XE|7785|N11181|76|77|55|-5|-4|SJC|LAX|308|8|13|0||0|NA|NA|NA|NA|NA
2008|4|5|6|840|840|1206|1220|AA|1310|N545AA|146|160|133|-14|0|DFW|IAD|1172|4|9|0||0|NA|NA|NA|NA|NA
2008|11|5|3|1424|1410|1646|1630|WN|2743|N917WN|142|140|125|16|14|SEA|LAS|866|6|11|0||0|0|0|2|0|14
2008|2|17|7|1157|1200|1311|1320|AA|1518|N3BPAA|134|140|117|-9|-3|MIA|BNA|806|6|11|0||0|NA|NA|NA|NA|NA
2008|5|28|3|956|1000|1253|1234|FL|377|N919AT|177|154|118|19|-4|LGA|ATL|761|5|54|0||0|0|0|19|0|0
2008|7|9|3|610|615|715|720|AA|1230|N080AA|65|65|40|-5|-5|MCO|MIA|193|4|21|0||0|NA|NA|NA|NA|NA
2008|1|3|4|1105|1045|1256|1300|MQ|4557|N716AE|111|135|94|-4|20|BOS|CMH|640|5|12|0||0|NA|NA|NA|NA|NA
2008|1|27|7|655|705|740|742|9E|5956|88949E|105|97|87|-2|-10|TLH|MEM|458|7|11|0||0|NA|NA|NA|NA|NA
2008|6|19|4|1024|1027|1243|1247|UA|605|N533UA|259|260|238|-4|-3|ORD|PDX|1739|6|15|0||0|NA|NA|NA|NA|NA
2008|6|1|7|939|940|1434|1446|CO|396|N77261|175|186|157|-12|-1|LAS|IAH|1222|9|9|0||0|NA|NA|NA|NA|NA
2008|10|28|2|2128|2130|2356|11|OO|5782|N566SW|88|101|72|-15|-2|LAX|SGU|348|2|14|0||0|NA|NA|NA|NA|NA
2008|7|9|3|1450|1455|1534|1537|HA|347|N481HA|44|42|30|-3|-5|KOA|HNL|163|5|9|0||0|NA|NA|NA|NA|NA
2008|6|13|5|1125|1050|1407|1335|AA|1448|N413AA|102|105|84|32|35|ORD|DCA|612|7|11|0||0|5|0|0|0|27
2008|3|28|5|718|725|855|855|OO|2665|N496CA|97|90|71|0|-7|MKE|BNA|475|7|19|0||0|NA|NA|NA|NA|NA
2008|8|21|4|1725|1725|2308|2310|WN|376|N759GS|223|225|199|-2|0|LAS|BHM|1618|2|22|0||0|NA|NA|NA|NA|NA
2008|7|21|1|NA|855|NA|1050|YV|7120|N77331|NA|115|NA|NA|NA|ATL|IAD|533|NA|NA|1|C|0|NA|NA|NA|NA|NA
2008|2|15|5|2105|2110|2250|2301|EV|4812|N885AS|105|111|82|-11|-5|ATL|SBN|566|4|19|0||0|NA|NA|NA|NA|NA
2008|2|14|4|1929|1910|2145|2119|US|1285|N511AU|136|129|116|26|19|BDL|CLT|644|6|14|0||0|8|0|7|0|11
2008|10|9|4|1515|1515|1617|1630|WN|1018|N455WN|62|75|48|-13|0|SJC|LAX|308|4|10|0||0|NA|NA|NA|NA|NA
2008|6|4|3|1727|1735|1811|1821|EV|4531|N859AS|44|46|26|-10|-8|CSG|ATL|83|12|6|0||0|NA|NA|NA|NA|NA
2008|12|13|6|1708|1645|2304|2254|DL|1170|N3752|236|249|213|10|23|SLC|MCO|1929|4|19|0||0|NA|NA|NA|NA|NA
2008|2|4|1|628|630|911|900|EV|4499|N906EV|163|150|133|11|-2|SYR|ATL|793|11|19|0||0|NA|NA|NA|NA|NA
2008|9|12|5|1336|1344|1414|1432|YV|7245|N27172|38|48|21|-18|-8|MDT|IAD|94|8|9|0||0|NA|NA|NA|NA|NA
2008|6|2|1|2125|2100|2341|2325|WN|539|N449WN|76|85|65|16|25|MDW|BUF|468|2|9|0||0|0|0|0|0|16
2008|4|24|4|553|600|802|753|US|3|N634AW|129|113|89|9|-7|OAK|PHX|646|5|35|0||0|NA|NA|NA|NA|NA
2008|8|27|3|1334|1335|1430|1450|WN|374|N483WN|116|135|98|-20|-1|PHL|MDW|668|2|16|0||0|NA|NA|NA|NA|NA
2008|4|7|1|1023|1025|1201|1205|WN|1083|N363SW|98|100|88|-4|-2|MDW|BHM|570|2|8|0||0|NA|NA|NA|NA|NA
2008|5|6|2|1840|1845|2241|2230|AA|1742|N634AA|241|225|219|11|-5|SJU|JFK|1597|9|13|0||0|NA|NA|NA|NA|NA
2008|12|29|1|1549|1545|1722|1707|XE|2212|N13936|93|82|59|15|4|IAH|LIT|374|8|26|0||0|0|0|15|0|0
2008|6|4|3|1116|1120|1209|1215|DL|1263|N912DN|113|115|92|-6|-4|SLC|SNA|588|5|16|0||0|NA|NA|NA|NA|NA
2008|10|20|1|2128|2130|2338|2329|OO|6715|N755SK|130|119|100|9|-2|DEN|MSO|679|6|24|0||0|NA|NA|NA|NA|NA
2008|3|8|6|1608|1537|1705|1629|EV|4562|N854AS|57|52|33|36|31|CHA|ATL|106|16|8|0||0|0|31|5|0|0
2008|8|8|5|1323|1310|1710|1602|B6|1065|N238JB|287|232|203|68|13|JFK|AUS|1522|3|81|0||0|13|0|55|0|0
2008|6|3|2|1427|1430|1622|1620|UA|591|N907UA|175|170|155|2|-3|DEN|SEA|1024|3|17|0||0|NA|NA|NA|NA|NA
2008|11|11|2|1158|1205|1416|1430|MQ|4414|N811MQ|78|85|62|-14|-7|ORD|PIT|412|2|14|0||0|NA|NA|NA|NA|NA
2008|5|17|6|1803|1745|1920|1914|CO|150|N12319|197|209|167|6|18|IAH|ONT|1334|4|26|0||0|NA|NA|NA|NA|NA
2008|10|27|1|2011|1915|2214|2120|AA|1283|N5FTAA|183|185|156|54|56|MIA|ORD|1197|5|22|0||0|0|0|54|0|0
2008|3|24|1|1305|1310|1417|1424|B6|1134|N229JB|72|74|45|-7|-5|JFK|BTV|267|4|23|0||0|NA|NA|NA|NA|NA
2008|9|28|7|1851|1855|2033|2046|US|284|N315AW|102|111|90|-13|-4|SJC|PHX|621|4|8|0||0|NA|NA|NA|NA|NA
2008|12|10|3|NA|650|NA|905|MQ|4425|N699MQ|NA|75|NA|NA|NA|ORD|CLE|316|NA|NA|1|C|0|NA|NA|NA|NA|NA
2008|10|8|3|1659|1655|1739|1740|AA|1349|N4XHAA|100|105|77|-1|4|DFW|ABQ|569|4|19|0||0|NA|NA|NA|NA|NA
2008|2|1|5|1659|1627|1750|1713|OO|5462|N229SW|51|46|30|37|32|PSP|LAX|110|3|18|0||0|37|0|0|0|0
2008|8|28|4|2024|2020|2336|2335|UA|304|N561UA|132|135|110|1|4|LAX|DEN|862|5|17|0||0|NA|NA|NA|NA|NA
2008|9|12|5|2019|1955|2045|2025|WN|174|N644SW|86|90|71|20|24|JAX|BNA|484|7|8|0||0|2|0|0|0|18
2008|4|5|6|732|735|825|832|XE|3008|N15932|53|57|42|-7|-3|LFT|IAH|201|5|6|0||0|NA|NA|NA|NA|NA
2008|5|1|4|630|630|1016|1025|AA|1937|N5CYAA|226|235|208|-9|0|BOS|SJU|1674|4|14|0||0|NA|NA|NA|NA|NA
2008|3|17|1|1857|1825|2022|1959|XE|2362|N13969|85|94|70|23|32|RIC|CLE|362|5|10|0||0|0|0|0|0|23
2008|7|29|2|1106|1110|1230|1235|XE|2845|N12934|84|85|66|-5|-4|IAH|TUL|429|4|14|0||0|NA|NA|NA|NA|NA
2008|2|22|5|1326|1315|2112|2106|UA|960|N515UA|286|291|257|6|11|LAX|BWI|2329|6|23|0||0|NA|NA|NA|NA|NA
2008|4|2|3|551|600|937|938|B6|735|N615JB|226|218|201|-1|-9|JFK|BQN|1576|4|21|0||0|NA|NA|NA|NA|NA
2008|7|30|3|1851|1830|2057|2042|XE|2948|N13970|66|72|48|15|21|MKE|CLE|328|5|13|0||0|3|0|0|0|12
2008|11|5|3|1718|1725|1944|2005|AA|2345|N4YLAA|146|160|123|-21|-7|ORD|DFW|802|10|13|0||0|NA|NA|NA|NA|NA
2008|10|30|4|1907|1910|2153|2155|MQ|3906|N667MQ|106|105|81|-2|-3|ORD|SYR|607|3|22|0||0|NA|NA|NA|NA|NA
2008|9|26|5|1641|1643|2023|2020|UA|1534|N496UA|162|157|130|3|-2|ORD|MCO|1005|4|28|0||0|NA|NA|NA|NA|NA
2008|11|30|7|723|715|910|900|AA|318|N411AA|107|105|82|10|8|DFW|BNA|631|7|18|0||0|NA|NA|NA|NA|NA
2008|10|29|3|1117|1120|1307|1312|UA|1437|N477UA|170|172|151|-5|-3|TPA|ORD|1012|9|10|0||0|NA|NA|NA|NA|NA
2008|8|4|1|1931|1745|2121|1933|US|755|N252AU|110|108|64|108|106|PHL|CLT|448|11|35|0||0|106|0|2|0|0
